candidate_id,job_id,expected_label,rationale
C064,J014,no_fit,Different professional domain from DevOps Engineer requirements
C064,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C064,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C064,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C064,J018,no_fit,Different professional domain from Embedding Engineer requirements
C064,J019,weak,Analytics experience could support Recruiter but lacks HR domain knowledge
C064,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C064,J021,weak,Analytics experience could support People Analytics Lead but lacks HR domain knowledge
C065,J001,no_fit,Different professional domain from ML Engineer requirements
C065,J002,weak,Some Data Analyst skills present but significant gaps in domain/tools
C065,J003,no_fit,Different professional domain from HR Recruiter requirements
C065,J004,weak,Analytics experience could support People Analytics Analyst but lacks HR domain knowledge
C065,J005,weak,Some Data Analyst – Growth/Ops skills present but significant gaps in domain/tools
C065,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C065,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C065,J008,weak,Some BI Developer skills present but significant gaps in domain/tools
C065,J009,no_fit,Different professional domain from ML Researcher requirements
C065,J010,no_fit,Different professional domain from Backend Engineer requirements
C065,J011,no_fit,Different professional domain from HRIS Analyst requirements
C065,J012,no_fit,Different professional domain from People Ops Manager requirements
C065,J013,no_fit,Different professional domain from Data Scientist requirements
C065,J014,no_fit,Different professional domain from DevOps Engineer requirements
C065,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C065,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C065,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C065,J018,no_fit,Different professional domain from Embedding Engineer requirements
C065,J019,no_fit,Different professional domain from Recruiter requirements
C065,J020,weak,Some Senior Analytics Engineer skills present but significant gaps in domain/tools
C065,J021,weak,Analytics experience could support People Analytics Lead but lacks HR domain knowledge
C066,J001,no_fit,Different professional domain from ML Engineer requirements
C066,J002,no_fit,Different professional domain from Data Analyst requirements
C066,J003,no_fit,Different professional domain from HR Recruiter requirements
C066,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C066,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C066,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C066,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C066,J008,no_fit,Different professional domain from BI Developer requirements
C066,J009,no_fit,Different professional domain from ML Researcher requirements
C066,J010,no_fit,Different professional domain from Backend Engineer requirements
C066,J011,no_fit,Different professional domain from HRIS Analyst requirements
C066,J012,no_fit,Different professional domain from People Ops Manager requirements
C066,J013,no_fit,Different professional domain from Data Scientist requirements
C066,J014,no_fit,Different professional domain from DevOps Engineer requirements
C066,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C066,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C066,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C066,J018,no_fit,Different professional domain from Embedding Engineer requirements
C066,J019,no_fit,Different professional domain from Recruiter requirements
C066,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C066,J021,no_fit,Different professional domain from People Analytics Lead requirements
C067,J001,no_fit,Different professional domain from ML Engineer requirements
C067,J002,no_fit,Different professional domain from Data Analyst requirements
C067,J003,no_fit,Different professional domain from HR Recruiter requirements
C067,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C067,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C067,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C067,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C067,J008,no_fit,Different professional domain from BI Developer requirements
C067,J009,no_fit,Different professional domain from ML Researcher requirements
C067,J010,no_fit,Different professional domain from Backend Engineer requirements
C067,J011,no_fit,Different professional domain from HRIS Analyst requirements
C067,J012,no_fit,Different professional domain from People Ops Manager requirements
C067,J013,no_fit,Different professional domain from Data Scientist requirements
C067,J014,no_fit,Different professional domain from DevOps Engineer requirements
C067,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C067,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C067,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C067,J018,no_fit,Different professional domain from Embedding Engineer requirements
C067,J019,no_fit,Different professional domain from Recruiter requirements
C067,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C067,J021,no_fit,Different professional domain from People Analytics Lead requirements
C068,J001,no_fit,Different professional domain from ML Engineer requirements
C068,J002,weak,Some Data Analyst skills present but significant gaps in domain/tools
C068,J003,no_fit,Different professional domain from HR Recruiter requirements
C068,J004,weak,Analytics experience could support People Analytics Analyst but lacks HR domain knowledge
C068,J005,weak,Some Data Analyst – Growth/Ops skills present but significant gaps in domain/tools
C068,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C068,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C068,J008,weak,Some BI Developer skills present but significant gaps in domain/tools
C068,J009,no_fit,Different professional domain from ML Researcher requirements
C068,J010,no_fit,Different professional domain from Backend Engineer requirements
C068,J011,no_fit,Different professional domain from HRIS Analyst requirements
C068,J012,no_fit,Different professional domain from People Ops Manager requirements
C068,J013,no_fit,Different professional domain from Data Scientist requirements
C068,J014,no_fit,Different professional domain from DevOps Engineer requirements
C068,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C068,J016,weak,Some Product Analytics Manager skills present but significant gaps in domain/tools
C068,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C068,J018,no_fit,Different professional domain from Embedding Engineer requirements
C068,J019,no_fit,Different professional domain from Recruiter requirements
C068,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C068,J021,weak,Analytics experience could support People Analytics Lead but lacks HR domain knowledge
C069,J001,no_fit,Different professional domain from ML Engineer requirements
C069,J002,no_fit,Different professional domain from Data Analyst requirements
C069,J003,weak,Some HR Recruiter skills present but significant gaps in domain/tools
C069,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C069,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C069,J006,no_fit,Different professional domain from Senior ML Engineer requirements
C069,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C069,J008,no_fit,Different professional domain from BI Developer requirements
C069,J009,no_fit,Different professional domain from ML Researcher requirements
C069,J010,no_fit,Different professional domain from Backend Engineer requirements
C069,J011,weak,Some HRIS Analyst skills present but significant gaps in domain/tools
C069,J012,no_fit,Different professional domain from People Ops Manager requirements
C069,J013,no_fit,Different professional domain from Data Scientist requirements
C069,J014,no_fit,Different professional domain from DevOps Engineer requirements
C069,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C069,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C069,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C069,J018,no_fit,Different professional domain from Embedding Engineer requirements
C069,J019,weak,Some Recruiter skills present but significant gaps in domain/tools
C069,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C069,J021,no_fit,Different professional domain from People Analytics Lead requirements
C070,J001,strong,Strong match with 4 core skills directly relevant to ML Engineer
C070,J002,no_fit,Different professional domain from Data Analyst requirements
C070,J003,no_fit,Different professional domain from HR Recruiter requirements
C070,J004,no_fit,Different professional domain from People Analytics Analyst requirements
C070,J005,no_fit,Different professional domain from Data Analyst – Growth/Ops requirements
C070,J006,medium,Meets most Senior ML Engineer requirements with some domain/skill gaps
C070,J007,no_fit,Different professional domain from Senior Data Engineer requirements
C070,J008,no_fit,Different professional domain from BI Developer requirements
C070,J009,medium,Meets most ML Researcher requirements with some domain/skill gaps
C070,J010,no_fit,Different professional domain from Backend Engineer requirements
C070,J011,no_fit,Different professional domain from HRIS Analyst requirements
C070,J012,no_fit,Different professional domain from People Ops Manager requirements
C070,J013,weak,Some Data Scientist skills present but significant gaps in domain/tools
C070,J014,no_fit,Different professional domain from DevOps Engineer requirements
C070,J015,no_fit,Different professional domain from Talent Acquisition Lead requirements
C070,J016,no_fit,Different professional domain from Product Analytics Manager requirements
C070,J017,no_fit,Different professional domain from Junior Data Engineer requirements
C070,J018,no_fit,Different professional domain from Embedding Engineer requirements
C070,J019,no_fit,Different professional domain from Recruiter requirements
C070,J020,no_fit,Different professional domain from Senior Analytics Engineer requirements
C070,J021,no_fit,Different professional domain from People Analytics Lead requirements
